Date of Race,Time,Track,Horse,Distance,Place,Industry SP,Betfair SP,Predicted_Win_Probability
2023-10-02,16:10:00,HAMILTON,Two Auld Pals,1m1f,8,17.0,20.78,0.015351468
2023-10-02,16:10:00,HAMILTON,Harswell Duke,1m1f,6,23.0,32.66,0.04927445
2023-10-02,16:10:00,HAMILTON,Jackhammer,1m1f,4,67.0,108.93,0.0002843097
2023-10-02,16:40:00,HAMILTON,Yeeeaah,1m½f,6,3.75,3.91,0.3063752
2023-10-02,16:40:00,HAMILTON,Mac Ailey,1m½f,4,4.0,4.51,0.15569876
2023-10-02,16:40:00,HAMILTON,Shine On Brendan,1m½f,3,5.0,5.77,0.05739974
2023-10-02,16:40:00,HAMILTON,Arkenstaar,1m½f,1,5.0,5.51,0.42137817
2023-10-02,16:40:00,HAMILTON,Dream Final,1m½f,7,11.0,14.2,0.115369745
2023-10-02,16:40:00,HAMILTON,Banner Road,1m½f,2,12.0,13.6,0.114299715
2023-10-02,16:40:00,HAMILTON,Retirement Beckons,1m½f,5,29.0,43.21,0.002560324
2023-10-02,17:10:00,HAMILTON,Speedacus,5f,2,3.75,4.59,0.4389469
2023-10-02,17:10:00,HAMILTON,Ecclesiastical,5f,3,4.0,4.41,0.22260742
2023-10-02,17:10:00,HAMILTON,High Opinion,5f,7,5.0,5.8,0.4976991
2023-10-02,17:10:00,HAMILTON,Wee Fat Mac,5f,4,7.5,8.87,0.11835312
2023-10-02,17:10:00,HAMILTON,Honour Your Dreams,5f,5,9.0,9.46,0.038898364
2023-10-02,17:10:00,HAMILTON,One Last Hug,5f,6,11.0,12.5,0.019960387
2023-10-02,17:10:00,HAMILTON,Hardy Angel,5f,1,23.0,36.0,0.06363305
2023-10-02,17:10:00,HAMILTON,Chookie Dunedin,5f,8,29.0,40.0,0.015130957
2023-10-02,17:10:00,HAMILTON,Wrecked It Ralph,5f,9,29.0,40.0,0.051892143
2023-10-02,17:45:00,HAMILTON,Lunacy,1m4f,8,3.25,3.4,0.30243266
2023-10-02,17:45:00,HAMILTON,Jaminoz,1m4f,1,5.0,5.6,0.50834495
2023-10-02,17:45:00,HAMILTON,Ask Peter,1m4f,7,5.5,6.4,0.27333713
2023-10-02,17:45:00,HAMILTON,Lednikov,1m4f,4,9.0,10.21,0.14652453
2023-10-02,17:45:00,HAMILTON,Rory The Cat,1m4f,3,9.5,12.53,0.039382458
2023-10-02,17:45:00,HAMILTON,Ebony Maw,1m4f,2,11.0,13.5,0.09363224
2023-10-02,17:45:00,HAMILTON,Golden Valour,1m4f,5,17.0,14.97,0.029587142
2023-10-02,17:45:00,HAMILTON,Graces Quest,1m4f,6,17.0,21.0,0.03529834
2023-10-02,17:45:00,HAMILTON,Lochnaver,1m4f,9,23.0,29.36,0.019120522
2023-09-25,13:45:00,HAMILTON,Zumaaty,1m½f,2,3.0,3.27,0.6569152
2023-09-25,13:45:00,HAMILTON,Mac Ailey,1m½f,1,3.25,3.62,0.22455664
2023-09-25,13:45:00,HAMILTON,Cosa Sara,1m½f,4,6.0,6.8,0.47931463
2023-09-25,13:45:00,HAMILTON,Banner Road,1m½f,7,6.5,8.49,0.20696819
2023-09-25,13:45:00,HAMILTON,Bawaader,1m½f,8,13.0,18.0,0.10846005
2023-09-25,13:45:00,HAMILTON,Martins Brig,1m½f,3,15.0,21.47,0.06966384
2023-09-25,13:45:00,HAMILTON,Letter Of The Law,1m½f,5,23.0,30.0,0.008778395
2023-09-25,13:45:00,HAMILTON,Royal Countess,1m½f,6,67.0,154.88,0.024656357
2023-09-25,14:20:00,HAMILTON,Amancio,6f,2,3.0,3.05,0.4668411
2023-09-25,14:20:00,HAMILTON,Emu War,6f,3,4.5,5.1,0.6574884
2023-09-25,14:20:00,HAMILTON,Esquire,6f,1,5.5,6.0,0.4477262
2023-09-25,14:20:00,HAMILTON,Nominal Event,6f,4,7.0,8.64,0.19860819
2023-09-25,14:20:00,HAMILTON,Badosa,6f,5,7.0,8.58,0.2698396
2023-09-25,14:20:00,HAMILTON,Fiskerton,6f,6,11.0,15.0,0.28537476
2023-09-25,14:20:00,HAMILTON,Somekindawonderful,6f,7,151.0,310.7,0.0055958945
2023-09-25,14:55:00,HAMILTON,Midnight Lir,5f,1,3.75,4.02,0.38863498
2023-09-25,14:55:00,HAMILTON,Ganesha,5f,2,4.5,5.43,0.194711
2023-09-25,14:55:00,HAMILTON,Sankari,5f,4,4.5,5.17,0.383992
2023-09-25,14:55:00,HAMILTON,Union Island,5f,7,6.5,7.11,0.067052886
2023-09-25,14:55:00,HAMILTON,Instant Recall,5f,5,9.0,10.22,0.36913002
2023-09-25,14:55:00,HAMILTON,Chumbaa,5f,6,9.5,9.68,0.09797392
2023-09-25,14:55:00,HAMILTON,Princess Alex,5f,3,15.0,23.49,0.26289275
2023-09-25,15:30:00,HAMILTON,Dundory,1m4f,5,3.25,3.25,0.17714109
2023-09-25,15:30:00,HAMILTON,Restorer,1m4f,2,4.5,4.95,0.12982129
2023-09-25,15:30:00,HAMILTON,Ayr Poet,1m4f,3,4.5,4.87,0.17344192
2023-09-25,15:30:00,HAMILTON,Wheres Jeff,1m4f,1,5.5,6.61,0.080733344
2023-09-25,15:30:00,HAMILTON,Detective,1m4f,4,6.5,7.96,0.08319105
2023-09-25,16:05:00,HAMILTON,Cavalier Approach,6f,1,3.25,3.44,0.1554751
2023-09-25,16:05:00,HAMILTON,Sacred Falls,6f,2,4.0,4.49,0.28433874
2023-09-25,16:05:00,HAMILTON,Glendown,6f,4,4.33,5.4,0.17561193
2023-09-25,16:05:00,HAMILTON,Jack Of Clubs,6f,3,6.5,7.74,0.2512688
2023-09-25,16:05:00,HAMILTON,Wurkin Ninetofive,6f,6,9.0,9.8,0.39629075
2023-09-25,16:05:00,HAMILTON,Werenotreallyhere,6f,7,19.0,26.93,0.11516404
2023-09-25,16:05:00,HAMILTON,Protest Rally,6f,5,26.0,40.3,0.006514508
2023-09-25,16:40:00,HAMILTON,Cant Stop Now,1m1f,2,2.38,2.5,0.753275
2023-09-25,16:40:00,HAMILTON,Leap Year Lad,1m1f,5,5.5,6.15,0.5604925
2023-09-25,16:40:00,HAMILTON,Global Spirit,1m1f,4,6.0,7.47,0.09062738
2023-09-25,16:40:00,HAMILTON,Jaminoz,1m1f,1,7.5,8.05,0.24305715
2023-09-25,16:40:00,HAMILTON,Temper Trap,1m1f,3,8.0,10.22,0.046708032
2023-09-25,16:40:00,HAMILTON,The Navigator,1m1f,6,15.0,17.69,0.0042524566
2023-09-25,16:40:00,HAMILTON,Farhhfromforgotten,1m1f,7,29.0,52.96,0.016999815
2023-09-25,16:40:00,HAMILTON,Maraakiz,1m1f,8,81.0,200.0,0.011318619
2023-09-25,17:15:00,HAMILTON,Woobay,6f,2,4.0,4.9,0.76598674
2023-09-25,17:15:00,HAMILTON,Zegos Surprise,6f,8,26.0,44.0,0.06446245
2023-09-25,17:15:00,HAMILTON,Zandora,6f,11,126.0,312.82,0.0075494563
2023-09-25,17:15:00,HAMILTON,Earn Your Stripes,6f,4,4.33,4.9,0.7378439
2023-09-25,17:15:00,HAMILTON,Chrismoltisanti,6f,6,5.0,5.7,0.619144
2023-09-25,17:15:00,HAMILTON,Mr Trevor,6f,1,6.5,8.49,0.3935766
2023-09-25,17:15:00,HAMILTON,Dandys Gold,6f,9,12.0,16.5,0.019718224
2023-09-25,17:15:00,HAMILTON,Guest List,6f,10,13.0,15.63,0.078592695
2023-09-25,17:15:00,HAMILTON,Willingly,6f,3,15.0,21.2,0.054723274
2023-09-25,17:15:00,HAMILTON,Genevieve,6f,5,19.0,30.22,0.36987534
2023-09-25,17:15:00,HAMILTON,Burtonlodge Beauty,6f,7,23.0,26.81,0.046321888
2023-09-25,17:15:00,HAMILTON,Nodsasgoodasawink,6f,12,23.0,28.94,0.06523582
2023-09-24,14:15:00,HAMILTON,Blue Storm,5f,3,2.0,2.25,0.21308571
2023-09-24,14:15:00,HAMILTON,Garfield Shadow,5f,1,3.75,3.9,0.6585858
2023-09-24,14:15:00,HAMILTON,Good Point,5f,2,5.0,5.51,0.39425543
2023-09-24,14:15:00,HAMILTON,Our Bank,5f,4,10.0,12.99,0.5797504
2023-09-24,14:50:00,HAMILTON,Aconcagua Mountain,5f,4,1.67,1.7,0.8981002
2023-09-24,14:50:00,HAMILTON,Ski Angel,5f,1,4.5,5.63,0.6535111
2023-09-24,14:50:00,HAMILTON,Captain Corcoran,5f,2,9.0,13.4,0.63124835
2023-09-24,14:50:00,HAMILTON,Quanah,5f,6,11.0,11.82,0.075617395
2023-09-24,14:50:00,HAMILTON,Annie Maher,5f,5,17.0,22.0,0.08502967
2023-09-24,14:50:00,HAMILTON,Nodsasgoodasawink,5f,3,41.0,56.06,0.01272429
2023-09-24,15:25:00,HAMILTON,Bringbackmemories,1m1f,1,1.62,1.73,0.8751598
2023-09-24,15:25:00,HAMILTON,Iconique,1m1f,3,3.5,3.95,0.45920378
2023-09-24,15:25:00,HAMILTON,Yeeeaah,1m1f,2,7.5,9.79,0.16584097
2023-09-24,15:25:00,HAMILTON,Dark Company,1m1f,4,15.0,19.44,0.04081107
2023-09-24,15:25:00,HAMILTON,Letter Of The Law,1m1f,5,67.0,120.0,0.0068970937
2023-09-24,16:00:00,HAMILTON,Rock Melody,6f,3,3.25,3.28,0.6160292
2023-09-24,16:00:00,HAMILTON,Slainte Mhath,6f,6,5.0,6.0,0.63566935
2023-09-24,16:00:00,HAMILTON,Giselles Izzy,6f,2,5.5,5.76,0.5777161
2023-09-24,16:00:00,HAMILTON,Love Lies,6f,5,6.0,7.61,0.73857254
2023-09-24,16:00:00,HAMILTON,Iris Dancer,6f,1,7.5,9.29,0.35261542
2023-09-24,16:00:00,HAMILTON,Isle Of Dreams,6f,4,8.5,9.64,0.15591764
2023-09-24,16:35:00,HAMILTON,Blazing Son,6f,6,5.5,6.77,0.19810118
2023-09-24,16:35:00,HAMILTON,Burj Malinka,6f,1,5.5,5.78,0.4305763
2023-09-24,16:35:00,HAMILTON,Glorious Rio,6f,10,21.0,29.58,0.04531626
2023-09-24,16:35:00,HAMILTON,Russco,6f,9,6.0,6.04,0.21856189
2023-09-24,16:35:00,HAMILTON,The Gay Blade,6f,3,7.5,8.51,0.44495124
2023-09-24,16:35:00,HAMILTON,Elladora,6f,7,8.0,9.47,0.47967422
2023-09-24,16:35:00,HAMILTON,Mighty Gurkha,6f,8,11.0,16.5,0.26908687
2023-09-24,16:35:00,HAMILTON,Ramon Di Loria,6f,5,11.0,14.5,0.5018398
2023-09-24,16:35:00,HAMILTON,Selbys Pride,6f,2,12.0,13.87,0.19085963
2023-09-24,16:35:00,HAMILTON,Secret Road,6f,4,13.0,18.48,0.061213616
2023-09-24,17:10:00,HAMILTON,Barrolo,1m3f,3,3.0,3.37,0.71107167
2023-09-24,17:10:00,HAMILTON,Lunacy,1m3f,1,4.0,4.39,0.48411807
2023-09-24,17:10:00,HAMILTON,Blue Antares,1m3f,4,4.33,5.1,0.4168712
2023-09-24,17:10:00,HAMILTON,Rory The Cat,1m3f,2,6.5,7.8,0.32791248
2023-09-24,17:10:00,HAMILTON,Hondo,1m3f,5,9.5,10.83,0.18556048
2023-09-24,17:10:00,HAMILTON,Rampant,1m3f,6,19.0,25.0,0.18716867
2023-09-24,17:10:00,HAMILTON,Best Guess,1m3f,7,34.0,66.72,0.008854985
2023-09-24,17:40:00,HAMILTON,Kells,1m4f,4,2.1,2.19,0.9060423
2023-09-24,17:40:00,HAMILTON,Ask Peter,1m4f,1,6.5,6.69,0.284644
2023-09-24,17:40:00,HAMILTON,Tafsir,1m4f,2,6.5,8.7,0.1698052
2023-09-24,17:40:00,HAMILTON,Aighear,1m4f,5,8.0,10.98,0.11893153
2023-09-24,17:40:00,HAMILTON,Black Smoke,1m4f,7,11.0,14.58,0.18799613
2023-09-24,17:40:00,HAMILTON,Ebony Maw,1m4f,3,13.0,14.5,0.07599147
2023-09-24,17:40:00,HAMILTON,Heatherdown Hero,1m4f,6,15.0,17.0,0.114564404
2023-09-05,16:40:00,HAMILTON,Curious Rover,5f,2,2.0,2.31,0.7052908
2023-09-05,16:40:00,HAMILTON,Almarada Prince,5f,1,2.5,2.9,0.57344776
2023-09-05,16:40:00,HAMILTON,Princess Alex,5f,4,7.5,8.64,0.36945868
2023-09-05,16:40:00,HAMILTON,Circus Lion,5f,3,13.0,17.5,0.21294111
2023-09-05,16:40:00,HAMILTON,Elegant Call,5f,6,34.0,62.36,0.012064198
2023-09-05,16:40:00,HAMILTON,Shatin Venture,5f,5,201.0,418.62,0.008710824
2023-09-05,16:40:00,HAMILTON,Haildor,5f,7,251.0,676.14,0.02053666
2023-09-05,17:15:00,HAMILTON,Spectacular Style,1m4f,1,1.14,1.16,0.9081096
2023-09-05,17:15:00,HAMILTON,Weigh Anchor,1m4f,2,5.5,7.13,0.50267744
2023-09-05,17:15:00,HAMILTON,Fly Awhile Johnny,1m4f,3,81.0,240.0,0.018099586
2023-09-05,17:15:00,HAMILTON,Be Rural,1m4f,4,126.0,380.47,0.007012765
2023-09-05,17:45:00,HAMILTON,Bellarchi,6f,1,2.75,2.81,0.69300497
2023-09-05,17:45:00,HAMILTON,Dc Flyer,6f,4,3.75,3.8,0.42129934
2023-09-05,17:45:00,HAMILTON,Chumbaa,6f,5,4.5,5.56,0.30410567
2023-09-05,17:45:00,HAMILTON,Indication Call,6f,3,7.0,8.51,0.1315799
2023-09-05,17:45:00,HAMILTON,Swordplay,6f,2,9.5,11.0,0.12076875
2023-09-05,17:45:00,HAMILTON,Nanas Ancestors,6f,6,126.0,279.43,0.002357215
2023-09-05,18:15:00,HAMILTON,Emily Post,6f,4,3.25,3.53,0.20876795
2023-09-05,18:15:00,HAMILTON,Iris Dancer,6f,1,3.75,3.96,0.28576228
2023-09-05,18:15:00,HAMILTON,Sacred Falls,6f,2,5.0,5.67,0.34220567
2023-09-05,18:15:00,HAMILTON,Happier,6f,6,5.5,6.27,0.1721627
2023-09-05,18:15:00,HAMILTON,Creative Style,6f,3,9.0,10.0,0.22273655
2023-09-05,18:15:00,HAMILTON,Sound Of Iona,6f,5,17.0,22.36,0.012100272
2023-09-05,18:45:00,HAMILTON,Havana Party,1m1f,1,3.0,3.26,0.69107324
2023-09-05,18:45:00,HAMILTON,We Still Believe,1m1f,2,3.75,4.2,0.3427061
2023-09-05,18:45:00,HAMILTON,Mac Ailey,1m1f,5,6.0,7.25,0.077473715
2023-09-05,18:45:00,HAMILTON,Chinese Spirit,1m1f,3,8.5,10.5,0.08832732
2023-09-05,18:45:00,HAMILTON,Precedent,1m1f,7,9.0,9.6,0.1730001
2023-09-05,18:45:00,HAMILTON,Jaminoz,1m1f,6,13.0,13.94,0.1697156
2023-09-05,18:45:00,HAMILTON,Heatherdown Hero,1m1f,4,26.0,30.16,0.0050838077
2023-09-05,18:45:00,HAMILTON,Royal Countess,1m1f,8,29.0,55.36,0.03372682
2023-09-05,19:15:00,HAMILTON,Nefyn Dawn,1m½f,5,4.33,4.54,0.25133416
2023-09-05,19:15:00,HAMILTON,Banner Road,1m½f,6,4.33,4.8,0.44377285
2023-09-05,19:15:00,HAMILTON,Motarajel,1m½f,7,6.0,6.86,0.3672663
2023-09-05,19:15:00,HAMILTON,Absolute Dream,1m½f,1,7.0,7.2,0.10460041
2023-09-05,19:15:00,HAMILTON,Purple Gown,1m½f,2,7.0,10.77,0.17083688
2023-09-05,19:15:00,HAMILTON,Retirement Beckons,1m½f,4,8.0,9.85,0.0891436
2023-09-05,19:15:00,HAMILTON,Zumaaty,1m½f,3,9.0,11.5,0.16634108
2023-09-05,19:45:00,HAMILTON,Giselles Izzy,6f,1,2.0,2.12,0.87247807
2023-09-05,19:45:00,HAMILTON,Elladora,6f,3,4.5,4.77,0.6107259
2023-09-05,19:45:00,HAMILTON,The Gay Blade,6f,2,6.5,7.83,0.20091061
2023-09-05,19:45:00,HAMILTON,Dandy Spirit,6f,8,9.0,11.5,0.18808979
2023-09-05,19:45:00,HAMILTON,Earn Your Stripes,6f,5,17.0,23.0,0.08189422
2023-09-05,19:45:00,HAMILTON,See My Baby Jive,6f,4,21.0,40.67,0.022122514
2023-09-05,19:45:00,HAMILTON,Genevieve,6f,6,29.0,42.32,0.022219298
2023-09-05,19:45:00,HAMILTON,Burtonlodge Beauty,6f,7,34.0,55.0,0.054666378
2023-08-25,16:40:00,HAMILTON,Granny Budgie,6f,1,3.0,3.04,0.7744645
2023-08-25,16:40:00,HAMILTON,Fusterlandia,6f,2,3.25,3.9,0.52179825
2023-08-25,16:40:00,HAMILTON,Irish Nectar,6f,3,5.5,5.5,0.46578765
2023-08-25,16:40:00,HAMILTON,Woodleigh,6f,4,5.5,6.4,0.28768298
2023-08-25,16:40:00,HAMILTON,Indivar,6f,5,12.0,15.34,0.22559409
2023-08-25,17:10:00,HAMILTON,Elemental Eye,1m½f,4,2.88,3.4,0.75995773
2023-08-25,17:10:00,HAMILTON,Lets Dream,1m½f,3,4.33,4.89,0.29302895
2023-08-25,17:10:00,HAMILTON,Offer And Receive,1m½f,1,5.0,5.7,0.47166398
2023-08-25,17:10:00,HAMILTON,Align The Stars,1m½f,2,6.0,8.4,0.22812334
2023-08-25,17:10:00,HAMILTON,Made In China,1m½f,5,8.0,8.95,0.57627684
2023-08-25,17:10:00,HAMILTON,Mix De Gris,1m½f,6,23.0,26.01,0.044721473
2023-08-25,17:10:00,HAMILTON,Too Much Too Young,1m½f,7,67.0,97.65,0.039071415
2023-08-25,17:10:00,HAMILTON,Allegro Brillante,1m½f,8,67.0,92.99,0.016996874
2023-08-25,17:45:00,HAMILTON,Anjo Bonita,1m1f,1,3.25,3.67,0.59345657
2023-08-25,17:45:00,HAMILTON,Golden Melody,1m1f,2,4.0,3.96,0.23769456
2023-08-25,17:45:00,HAMILTON,Dandys Angel,1m1f,3,5.0,6.39,0.43846184
2023-08-25,17:45:00,HAMILTON,Alethiometer,1m1f,7,9.0,10.5,0.3514497
2023-08-25,17:45:00,HAMILTON,Do I Dream,1m1f,4,11.0,12.35,0.111532934
2023-08-25,17:45:00,HAMILTON,Centre Court,1m1f,6,11.0,13.83,0.56251377
2023-08-25,17:45:00,HAMILTON,Streetzoffilly,1m1f,5,15.0,19.91,0.16727155
2023-08-25,18:20:00,HAMILTON,Kingfisher King,1m3f,2,2.25,2.36,0.48146892
2023-08-25,18:20:00,HAMILTON,Gather Ye Rosebuds,1m3f,1,2.88,3.13,0.09561328
2023-08-25,18:20:00,HAMILTON,Maxident,1m3f,3,5.5,6.02,0.18969184
2023-08-25,18:20:00,HAMILTON,King Of The Plains,1m3f,4,12.0,13.5,0.06510264
2023-08-25,18:20:00,HAMILTON,Clash Of The Ash,1m3f,5,126.0,250.0,0.019368514
2023-08-25,18:55:00,HAMILTON,Paddy The Squire,1m4f,2,4.5,5.24,0.12546155
2023-08-25,18:55:00,HAMILTON,Chillingham,1m4f,4,4.5,6.33,0.4636707
2023-08-25,18:55:00,HAMILTON,Hadrianus,1m4f,12,34.0,48.0,0.028168924
2023-08-25,18:55:00,HAMILTON,Oneforthegutter,1m4f,6,41.0,48.0,0.008337264
2023-08-25,18:55:00,HAMILTON,Matchless,1m4f,7,67.0,90.0,0.0023958748
2023-08-25,18:55:00,HAMILTON,Struth,1m4f,10,6.5,7.22,0.15246882
2023-08-25,18:55:00,HAMILTON,Beraz,1m4f,13,8.0,9.54,0.06988888
2023-08-25,18:55:00,HAMILTON,Geremia,1m4f,11,9.0,10.5,0.29924986
2023-08-25,18:55:00,HAMILTON,Postileo,1m4f,1,9.0,12.25,0.066491336
2023-08-25,18:55:00,HAMILTON,Faylaq,1m4f,3,13.0,13.87,0.025903046
2023-08-25,18:55:00,HAMILTON,Two Brothers,1m4f,5,15.0,20.28,0.074461445
2023-08-25,18:55:00,HAMILTON,Dark Jedi,1m4f,8,23.0,40.0,0.019535823
2023-08-25,18:55:00,HAMILTON,Sir Chauvelin,1m4f,9,23.0,37.86,0.013159163
2023-08-25,18:55:00,HAMILTON,Hidden Dimples,1m4f,14,23.0,29.39,0.028228467
2023-08-25,19:30:00,HAMILTON,Elegant Erin,5f,4,2.88,2.96,0.42468563
2023-08-25,19:30:00,HAMILTON,Sera Dawn,5f,5,4.2,5.26,0.15876815
2023-08-25,19:30:00,HAMILTON,Mojomaker,5f,2,5.5,6.97,0.6177964
2023-08-25,19:30:00,HAMILTON,Count DOrsay,5f,3,6.5,7.2,0.22553596
2023-08-25,19:30:00,HAMILTON,May Blossom,5f,7,11.0,14.41,0.31074357
2023-08-25,19:30:00,HAMILTON,Never Dark,5f,1,13.0,15.0,0.41936696
2023-08-25,19:30:00,HAMILTON,Sound Of Iona,5f,6,26.0,32.0,0.002659602
2023-08-25,20:05:00,HAMILTON,Glorious Rio,5f,3,3.5,3.21,0.14670832
2023-08-25,20:05:00,HAMILTON,Cavalier Approach,5f,1,4.33,4.31,0.36586607
2023-08-25,20:05:00,HAMILTON,Wee Fat Mac,5f,4,5.5,5.27,0.3694866
2023-08-25,20:05:00,HAMILTON,Stormy Pearl,5f,6,6.0,5.93,0.23329163
2023-08-25,20:05:00,HAMILTON,Stallone,5f,5,12.0,14.95,0.05451576
2023-08-25,20:05:00,HAMILTON,Burtonlodge Beauty,5f,2,29.0,40.44,0.043675452
2023-08-25,20:05:00,HAMILTON,Nodsasgoodasawink,5f,7,29.0,48.35,0.018560873
2023-08-14,18:10:00,HAMILTON,Impressor,5f,2,2.2,2.3,0.7095187
2023-08-14,18:10:00,HAMILTON,Borough,5f,1,3.5,3.7,0.39308342
2023-08-14,18:10:00,HAMILTON,Gustav Graves,5f,4,5.0,6.14,0.7023287
2023-08-14,18:10:00,HAMILTON,Refuge,5f,3,7.0,7.39,0.01548741
2023-08-14,18:40:00,HAMILTON,Emu War,6f,3,2.63,2.9,0.6074935
2023-08-14,18:40:00,HAMILTON,Chumbaa,6f,1,3.25,3.38,0.5753523
2023-08-14,18:40:00,HAMILTON,Gone Rogue,6f,2,6.0,7.2,0.30416912
2023-08-14,18:40:00,HAMILTON,SheSashambles,6f,4,7.0,8.62,0.22408085
2023-08-14,18:40:00,HAMILTON,Musical Diva,6f,6,12.0,14.21,0.13067812
2023-08-14,18:40:00,HAMILTON,Adaay With Michael,6f,5,19.0,29.52,0.24793632
2023-08-14,19:10:00,HAMILTON,Dreams Adozen,1m3f,1,1.67,1.51,0.9659412
2023-08-14,19:10:00,HAMILTON,Weigh Anchor,1m3f,2,6.0,6.23,0.26846337
2023-08-14,19:10:00,HAMILTON,Mistress Light,1m3f,3,7.0,7.95,0.43338385
2023-08-14,19:10:00,HAMILTON,Minella Youngy,1m3f,4,23.0,25.01,0.023463247
2023-08-14,19:40:00,HAMILTON,Dubawi Warrior,1m1f,8,2.63,2.86,0.6466613
2023-08-14,19:40:00,HAMILTON,Gainsbourg,1m1f,7,6.0,6.4,0.29241905
2023-08-14,19:40:00,HAMILTON,Shine On Brendan,1m1f,3,8.0,10.0,0.06390913
2023-08-14,19:40:00,HAMILTON,Cockalorum,1m1f,1,8.5,9.92,0.009555337
2023-08-14,19:40:00,HAMILTON,Lightening Company,1m1f,4,9.5,11.0,0.14998788
2023-08-14,19:40:00,HAMILTON,Crackovia,1m1f,5,10.0,12.01,0.4335575
2023-08-14,19:40:00,HAMILTON,Mr Professor,1m1f,2,10.0,12.17,0.1906676
2023-08-14,19:40:00,HAMILTON,Zozimus,1m1f,6,21.0,25.01,0.04465022
2023-08-14,20:10:00,HAMILTON,Slainte Mhath,6f,5,2.0,2.19,0.7808184
2023-08-14,20:10:00,HAMILTON,Iris Dancer,6f,2,6.0,6.8,0.25017017
2023-08-14,20:10:00,HAMILTON,Sound Reason,6f,4,6.5,6.71,0.34486115
2023-08-14,20:10:00,HAMILTON,William Dewhirst,6f,3,7.5,8.52,0.43238285
2023-08-14,20:10:00,HAMILTON,Love De Vega,6f,1,9.0,10.5,0.49139017
2023-08-14,20:10:00,HAMILTON,Never Dark,6f,6,21.0,33.81,0.03637928
2023-08-14,20:40:00,HAMILTON,Aighear,1m4f,2,2.63,2.75,0.73826754
2023-08-14,20:40:00,HAMILTON,Blazer Two,1m4f,3,5.0,6.14,0.28454792
2023-08-14,20:40:00,HAMILTON,Churchella,1m4f,5,6.0,7.04,0.20653172
2023-08-14,20:40:00,HAMILTON,Paddys Fancy,1m4f,6,6.5,8.41,0.3876458
2023-08-14,20:40:00,HAMILTON,Spirit Of Ash,1m4f,4,8.5,8.9,0.32192853
2023-08-14,20:40:00,HAMILTON,Ask Peter,1m4f,1,12.0,14.0,0.19165458
2023-08-14,20:40:00,HAMILTON,Killing Eve,1m4f,7,26.0,33.05,0.0076755146
2023-08-05,18:00:00,HAMILTON,Hot Team,1m1f,2,2.5,2.56,0.69327474
2023-08-05,18:00:00,HAMILTON,Temper Trap,1m1f,1,2.88,3.41,0.40437698
2023-08-05,18:00:00,HAMILTON,Star Of St James,1m1f,3,4.0,4.72,0.34562927
2023-08-05,18:00:00,HAMILTON,Kells,1m1f,4,12.0,20.0,0.0630392
2023-08-05,18:00:00,HAMILTON,National Question,1m1f,7,29.0,50.94,0.0057941484
2023-08-05,18:00:00,HAMILTON,Lord Warburton,1m1f,5,41.0,107.78,0.0040516853
2023-08-05,18:00:00,HAMILTON,Star Of Markinch,1m1f,6,51.0,200.0,0.041444454
2023-08-05,18:00:00,HAMILTON,The Darien Scheme,1m1f,8,51.0,153.61,0.0200072
